commit_hash,commit_size,files_changed,test_coverage,past_failures,dependency_changes,author_experience,time_of_commit,build_time,build_outcome
abc001590,50,25,51.81570416582542,3,1,15,18,566.6205559154841,1
abc001591,500,1,66.7722785115505,1,0,83,6,78.3586249198651,0
abc001592,10,3,34.623871547551204,1,1,168,0,510.0490189921023,1
abc001593,10,3,98.07977649548158,0,0,169,12,80.32707545801007,0
abc001594,50,2,55.20419313515082,2,0,197,6,338.8141302903516,0
abc001595,50,3,63.450714843919506,3,0,197,6,168.99039638155773,0
abc001596,10,1,54.86987819658458,2,0,6,6,36.54225621587163,0
abc001597,10,3,77.77582110813401,4,1,67,12,375.80552742130135,0
abc001598,10,2,76.35625108307151,1,0,161,6,73.67910829745828,0
abc001599,100,3,80.07256173703949,2,0,171,12,58.302486122647885,0
abc001600,10,1,48.770026072834455,1,0,122,12,133.101031762335,0
abc001601,20,3,52.09679368148462,2,0,149,18,317.78018678269643,0
abc001602,10,1,38.767586176734554,4,0,84,0,79.97055371191061,0
abc001603,20,2,75.88569802922788,0,0,193,18,60.877868733389484,0
abc001604,10,1,32.785798913495675,3,0,111,6,3.0010482710441093,0
abc001605,20,1,71.83776348664213,1,0,145,6,191.3949813509952,0
abc001606,10,5,90.87871193961436,2,0,136,12,167.92366279643159,0
abc001607,100,2,92.35825038027434,1,0,64,18,79.92013971253579,1
abc001608,10,10,61.43264322589732,2,1,126,12,16.543525857140146,0
abc001609,20,25,62.151258174915164,3,0,28,18,168.24428591717296,1
abc001610,100,3,35.38784281056122,3,1,98,18,465.64109331003203,1
abc001611,50,1,76.9535517810125,1,0,141,18,376.8769570510671,0
abc001612,20,2,87.48815942609919,1,0,13,18,591.5420462943009,0
abc001613,20,5,47.125853822329915,3,0,166,18,2.8886691326450347,0
abc001614,20,2,59.49106171433553,5,0,153,0,1018.1412846698789,0
abc001615,50,1,88.71875357356893,1,1,190,6,125.2972539789331,0
abc001616,500,3,91.39843273636016,3,0,151,18,1393.7287899308094,0
abc001617,50,5,47.02259861849582,1,0,86,18,87.35424000087473,1
abc001618,50,5,68.5399444178955,1,0,21,12,191.33439801316564,1
abc001619,50,1,43.4745205445079,2,0,182,6,131.05314771009913,1
abc001620,20,3,37.131513489768956,0,0,63,6,131.9055183964392,1
abc001621,10,1,93.77843509743703,2,0,158,6,554.0841830578411,0
abc001622,50,1,87.43552529624765,2,0,196,18,411.6215228144623,0
abc001623,200,10,83.20244312622216,1,0,111,12,1454.2273787270594,1
abc001624,10,1,33.41364231691983,4,0,76,6,285.1984201788249,1
abc001625,50,2,89.06101548971802,5,0,73,12,186.67054401404505,0
abc001626,10,1,60.66308531337686,2,0,160,0,28.317555251716318,0
abc001627,20,10,53.967658630710176,1,0,152,0,1701.8089626410967,0
abc001628,10,5,68.25334527177635,2,0,7,12,240.5744835793168,1
abc001629,20,3,36.394726990648905,3,0,72,18,361.6696913537359,0
abc001630,100,5,82.96525845466792,0,0,129,6,156.63796541095695,0
abc001631,20,1,70.77045538218071,1,0,131,0,238.03329979792852,0
abc001632,50,2,43.06130678112173,5,0,104,0,857.1969314313919,0
abc001633,100,2,43.17625398383319,3,0,28,12,54.607477893315,0
abc001634,200,1,42.8974056100872,0,0,43,18,103.75127185802438,1
abc001635,10,2,33.99016712863538,4,1,97,12,49.48352381139401,0
abc001636,20,10,71.14589145601794,2,1,46,12,471.376721230904,0
abc001637,10,1,88.82437243119557,2,0,1,12,19.216074956681624,0
abc001638,500,2,31.224874979117203,1,0,166,12,25.547014787041565,1
abc001639,200,1,33.43032514798915,4,1,102,12,106.35779614638632,1
abc001640,20,1,70.0939193680862,1,0,35,18,216.58018008163987,0
abc001641,100,10,87.36469797702367,1,0,54,12,156.40160816074933,0
abc001642,20,2,52.87172233980435,3,0,24,18,13.75548364499491,0
abc001643,50,2,54.47300791654055,2,0,156,6,947.4157753341584,1
abc001644,10,5,71.74425482477432,2,0,22,6,916.4506083300812,0
abc001645,100,1,49.19490223869029,1,1,16,6,98.2831412547175,1
abc001646,10,2,31.862585625437887,2,0,13,6,394.4999312870884,1
abc001647,100,2,81.46599626711173,2,0,100,0,259.2343288464289,1
abc001648,100,3,73.79549390590171,1,0,100,18,81.33666211217617,1
abc001649,50,50,70.65291993389613,2,0,62,6,91.21318090138162,1
abc001650,10,5,81.91788902942761,1,0,171,0,202.68247187049968,0
abc001651,20,2,77.26615862934263,3,0,87,18,163.02372660026313,1
abc001652,10,5,44.411739172482484,0,0,78,0,103.26697735463252,0
abc001653,20,1,54.67367328603458,1,1,160,0,494.31581028451825,0
abc001654,10,1,38.82770991750375,2,0,67,12,197.02312059918208,0
abc001655,200,1,39.08999093925167,3,0,91,0,319.1311680077414,1
abc001656,50,2,77.33370224495775,3,0,185,0,62.94735597873359,0
abc001657,20,3,90.10200748877487,0,0,193,18,228.75410531222732,0
abc001658,20,3,97.39128087027973,1,0,197,0,114.80715109255299,0
abc001659,20,10,73.98429822846111,2,1,177,12,224.22628019704536,0
abc001660,50,3,42.88709263526699,0,1,33,6,455.36657520166483,1
abc001661,20,3,37.39552418142515,2,0,115,6,439.48857753974744,0
abc001662,200,1,86.89956800757304,3,0,19,18,131.18923212739668,1
abc001663,20,1,70.51295334519995,2,0,164,18,355.52285961445375,1
abc001664,500,3,73.27995147096038,4,0,198,0,850.5433091935192,0
abc001665,100,2,84.70234621282964,2,0,124,18,294.7847182822165,1
abc001666,10,5,79.22940594127161,2,1,143,0,48.19507005568565,1
abc001667,200,1,88.41207769992677,0,0,120,18,341.55724919091193,0
abc001668,10,1,33.934973382191494,0,0,97,6,33.24742065560133,0
abc001669,100,2,82.32644457225534,2,0,24,6,616.9763867953453,0
abc001670,20,1,89.55969301254669,1,0,27,6,218.1107895032393,0
abc001671,100,1,50.029452972082005,1,0,177,6,145.9085630683211,0
abc001672,100,5,74.8313091795277,3,0,75,0,17.60879689169344,1
abc001673,100,1,51.991344468588046,2,0,23,0,143.79020658840997,1
abc001674,100,3,97.05797465377178,4,0,161,0,700.5531511499264,1
abc001675,20,2,32.33965007048526,3,0,41,6,6.361880445385515,1
abc001676,10,1,70.58549906830686,2,0,56,12,193.1061195612687,1
abc001677,20,2,41.65524829346606,1,0,157,6,802.7827735979496,0
abc001678,10,5,79.8554143624011,1,1,159,6,150.67921355223726,1
abc001679,50,2,42.31231983930635,2,0,193,12,167.67704420824685,0
abc001680,20,5,46.476828332885034,5,0,98,12,259.22339742139195,0
abc001681,500,1,64.60595677320308,4,0,146,18,186.49214820980217,0
abc001682,50,5,94.03844649978147,1,0,6,6,55.39388591102583,0
abc001683,100,1,44.82000605035796,0,0,180,12,5.618955832753349,1
abc001684,10,3,40.096801478267245,0,0,40,18,282.3377184513085,0
abc001685,100,3,83.12837822978214,5,0,193,12,760.7586458733215,0
abc001686,200,10,65.04336726337516,4,0,42,12,33.737068325267956,1
abc001687,20,2,93.82495786672399,2,0,196,18,71.07871050907042,0
abc001688,50,1,40.26301900118896,2,0,32,6,138.71993675122874,0
abc001689,100,1,75.21495251161275,4,0,10,18,496.2399523594991,1
abc001690,10,5,46.301540230627054,3,0,69,6,94.10939782140849,0
abc001691,20,3,40.97323000561475,6,0,9,12,641.2595442132257,0
abc001692,20,5,77.84005906100893,0,0,69,18,16.957732617613928,0
abc001693,10,1,71.55792339361133,3,0,189,0,848.8448616984927,0
abc001694,20,2,82.83792208536319,1,0,139,12,246.80396982045613,0
abc001695,10,1,51.66238035123277,1,1,99,18,322.56631346819063,0
abc001696,10,25,61.3580159467533,1,1,196,12,137.5124230965867,1
abc001697,10,3,58.383017343129296,5,0,74,18,456.9702009853777,0
abc001698,200,10,98.88626247765599,6,0,103,6,54.660319246431456,0
abc001699,20,2,50.45742697175715,1,0,123,0,15.04455085087318,0
abc001700,200,3,50.63720668427368,2,0,102,12,151.01449128612975,0
abc001701,20,3,54.818374618002515,0,0,8,0,576.6200025865169,0
abc001702,20,2,69.5215856903225,0,0,177,6,421.85954611460295,0
abc001703,20,5,47.66259209846217,4,0,152,18,218.41847932396044,0
abc001704,20,10,94.07029582654917,2,0,161,0,254.68619231192034,0
abc001705,10,10,48.597989540638444,1,0,19,18,41.74166602745885,0
abc001706,50,5,92.70710120921362,2,0,2,6,551.0549969451314,0
abc001707,10,2,37.243254455260924,0,0,55,12,463.88215479780973,1
abc001708,50,2,75.95938916797566,0,0,139,6,320.5445944428529,0
abc001709,50,25,93.48898629067706,2,0,17,0,188.31517498878793,0
abc001710,10,1,41.81246068787607,2,0,170,0,1001.122760346399,0
abc001711,10,5,97.78288720694785,0,0,61,0,633.6686996053359,1
abc001712,100,5,61.701835229085816,2,0,131,18,310.21035939304613,1
abc001713,20,3,96.20005759087171,1,0,86,12,139.46948402845405,0
abc001714,10,50,77.3774030541033,3,0,35,0,288.71789796962946,0
abc001715,500,2,51.1110808911486,4,0,103,0,257.0112368389163,0
abc001716,10,2,43.18117674419745,4,0,66,0,150.38240775654802,0
abc001717,50,1,51.26145323575696,2,0,1,6,109.87647932968781,0
abc001718,500,2,36.51121864838725,4,0,135,0,156.77372386152737,1
abc001719,10,2,40.07075764403308,4,0,148,6,255.9323961831498,1
abc001720,10,2,37.32623082425368,2,0,171,0,167.6556173687652,0
abc001721,10,5,59.60604806190904,2,0,119,6,91.7841558845016,0
abc001722,20,10,85.69048633803105,0,1,134,18,429.34147699663845,0
abc001723,10,1,39.89684879514381,4,0,55,18,227.4449402251914,0
abc001724,50,2,39.12243032206351,3,0,100,6,21.022196312993124,0
abc001725,10,10,75.04002646621316,2,0,21,12,137.81004309565225,0
abc001726,20,1,43.802808737764636,3,0,51,12,648.6212662970905,1
abc001727,500,1,36.83270266762941,3,0,174,6,422.23889047129757,0
abc001728,100,1,41.679400474390434,2,0,163,18,117.13457948764727,0
abc001729,50,3,94.66119771137433,6,0,100,6,835.0737993101203,0
abc001730,20,1,87.50298769433336,1,0,8,12,23.90877555997087,0
abc001731,50,25,54.784519364856585,2,0,68,6,975.0689588416024,0
abc001732,20,2,75.90745371291749,2,1,107,18,84.5915590252845,0
abc001733,20,3,67.60929715676266,2,0,144,12,2.740735437403956,0
abc001734,10,1,77.39869844377947,3,0,67,12,170.64663005556926,0
abc001735,100,2,77.78698067239316,2,1,199,0,133.40390747758968,0
abc001736,20,3,74.0113810541995,3,1,192,0,232.36509734663014,1
abc001737,10,5,48.6270957976116,1,0,2,12,478.0293036025228,1
abc001738,20,5,32.73044945339727,1,0,1,12,554.3671697331882,0
abc001739,20,3,61.889674739307615,0,0,186,6,153.86331817308354,0
abc001740,100,10,92.36817192834927,6,0,1,18,168.554498906797,0
abc001741,50,5,69.86480809630032,2,1,102,12,48.11321327600551,0
abc001742,100,5,88.26737291913355,6,0,115,18,14.614546892344098,0
abc001743,10,1,99.41370400728597,2,0,135,12,307.50957854240136,0
abc001744,20,1,41.45313428967934,1,1,88,18,19.982238152073126,1
abc001745,20,1,78.42443473993876,1,0,197,0,397.0861575774813,0
abc001746,10,3,77.20055015900172,0,0,92,12,232.36583923619835,0
abc001747,10,2,98.59688131507949,2,1,18,6,66.41215228750396,0
abc001748,100,2,98.99205137669603,2,0,88,18,232.64767427217367,1
abc001749,10,10,78.06750282068907,5,0,160,12,60.634016780810285,0
abc001750,20,10,47.0530354387536,1,0,173,0,173.26981419927793,1
abc001751,10,10,85.89890866914193,1,0,33,0,482.1725719895922,0
abc001752,10,2,37.49203939477267,2,0,73,0,185.92401534695367,0
abc001753,10,3,84.648951292014,2,0,177,0,48.29696559428443,0
abc001754,500,2,93.71372869012875,2,1,161,12,386.0201663393807,0
abc001755,100,1,56.79833763379047,0,0,199,6,62.02180774806775,0
abc001756,200,1,74.14447064881563,3,0,196,18,402.4535213508015,0
abc001757,20,2,60.10999124677784,3,0,28,6,195.80449345739595,0
abc001758,10,2,60.643553849168995,3,0,87,18,181.399033907974,0
abc001759,20,5,51.7259622375684,1,0,53,6,572.0198882669779,0
abc001760,20,1,83.34907343152273,3,0,44,12,369.9211439417197,0
abc001761,100,5,95.53235949165537,1,0,80,12,10.039362174180825,0
abc001762,10,3,95.85256014641227,2,0,183,18,105.3673678355096,0
abc001763,20,2,42.234689941245364,2,1,138,12,614.1984094511729,0
abc001764,10,2,91.23205547595961,1,0,14,18,5.5488518986414,1
abc001765,20,2,81.62020089989855,5,0,103,6,236.40451199360746,0
abc001766,50,3,47.69861804832025,1,0,36,12,390.39374875032246,0
abc001767,20,2,34.709922904506016,2,1,34,12,291.7441288767329,0
abc001768,20,1,48.759808681906456,1,0,88,18,428.8008980166023,1
abc001769,20,1,93.8545765747068,4,0,146,18,388.0509496588419,0
abc001770,20,3,74.32250724270406,2,0,16,18,353.32654816888186,0
abc001771,100,10,80.47382626285102,1,0,165,18,517.0170039623407,1
abc001772,100,2,48.00066457763671,1,0,41,0,311.2754788397529,0
abc001773,200,5,80.35717089023743,1,0,25,18,154.4593779582777,1
abc001774,100,3,31.968505439454663,3,0,126,0,191.54606093311142,1
abc001775,20,10,56.27249420411097,1,1,8,6,378.40090636536314,0
abc001776,50,5,73.87273439796319,1,0,112,18,626.9834235139634,0
abc001777,20,3,40.22675958789242,3,0,94,0,95.32644796917693,0
abc001778,10,3,87.61025021128543,3,0,84,0,125.60011970110122,0
abc001779,100,10,46.452190916834304,2,0,146,0,800.963707354841,1
abc001780,10,2,75.65967789729123,0,0,68,12,259.1890437534617,0
abc001781,200,2,58.36379998027308,1,0,176,0,59.15569885752646,1
abc001782,20,1,71.7230516834353,2,0,198,18,326.9211617170852,0
abc001783,50,5,37.52153868402357,1,0,67,18,1405.3340112078035,1
abc001784,50,5,31.18389599451251,0,0,146,18,520.251403917553,1
abc001785,100,1,93.66950991662108,0,0,111,0,410.8207150519036,0
abc001786,50,3,48.874100613702794,0,0,18,0,69.97583874139379,0
abc001787,50,2,87.37739019463214,2,0,56,12,626.5804935275241,0
abc001788,10,1,99.95452103305401,0,0,151,6,223.83077361291492,0
abc001789,20,25,44.800188059923784,0,0,35,12,660.2523925434294,0
abc001790,10,1,48.56195188283489,5,0,134,18,120.06618858026302,0
abc001791,50,1,76.40018513442661,3,1,118,18,19.217927572136308,1
abc001792,20,3,97.58140442204349,1,1,26,18,193.86532031289943,1
abc001793,50,5,94.10700437335207,0,1,61,12,94.34649312794292,1
abc001794,10,1,65.20128640459095,2,0,88,18,376.8212844146119,0
abc001795,10,3,85.65771977687072,0,0,15,18,944.7108635826223,0
abc001796,50,3,39.50220971699307,1,0,91,18,352.299105705583,0
abc001797,10,1,98.42067289428086,1,0,32,0,653.9348814891442,0
abc001798,10,1,97.50472638251905,2,0,140,6,181.0051134223394,0
abc001799,10,3,41.46102705154197,2,1,133,0,443.05055283205,1
abc001800,200,2,50.959618736217465,3,0,64,0,555.5358535835607,1
abc001801,50,10,37.010849825473684,2,0,199,6,372.2694987190159,1
abc001802,20,5,49.02023192287258,2,0,86,6,212.6471982971809,0
abc001803,10,25,87.11690525906447,2,1,155,12,294.94246498558056,1
abc001804,20,2,56.48209250156816,0,0,45,6,361.6992658676396,0
abc001805,100,25,36.187787700273084,2,0,35,12,87.54092694601225,1
abc001806,50,2,53.955786734523315,0,1,26,12,497.55577163723956,1
abc001807,10,2,98.6968333968896,0,0,23,0,900.6732628819245,0
abc001808,10,1,74.0778516681442,4,0,141,18,187.7807850768157,0
abc001809,10,1,59.13126624843105,2,0,131,0,362.26092705414203,1
abc001810,50,3,41.6576959448089,3,0,29,0,400.7099258279797,0
abc001811,100,2,99.03237580985864,4,0,194,6,325.63261228315645,1
abc001812,10,1,87.45943064841902,4,0,64,6,237.63518641778208,0
abc001813,10,3,49.703411171564355,1,1,156,12,640.2274980967212,0
abc001814,10,2,34.90480870048326,3,0,164,12,178.76623939312796,0
abc001815,200,3,33.96378901642906,1,0,113,12,18.9148351817913,1
abc001816,10,2,38.42647046538737,3,0,134,6,558.4416473612482,1
abc001817,100,5,70.65380085300951,1,0,139,12,336.2401357151076,0
abc001818,50,5,95.01343948438446,2,0,166,12,567.656900667133,0
abc001819,20,2,64.77203996041891,3,0,118,6,44.74058823369216,0
abc001820,10,2,89.00618377193379,1,0,162,18,9.370720870421168,0
abc001821,10,2,61.21206339018654,4,0,67,0,817.1374663198972,0
abc001822,50,5,79.60084820374777,2,0,108,6,47.95497394219137,1
abc001823,100,2,81.23109161005506,0,0,174,12,497.67091431454884,0
abc001824,50,1,42.177459413233706,1,0,86,0,519.8377093239473,0
abc001825,20,1,55.28512412830682,0,0,29,6,370.025840422044,0
abc001826,10,2,74.61115095766166,1,0,60,0,42.2141814408482,0
abc001827,200,2,34.948762572905636,4,0,54,0,330.24317304491075,0
abc001828,100,5,55.30781314340696,2,0,93,18,659.7016236069716,1
abc001829,10,1,67.43596263968348,2,0,69,12,166.29307966332436,1
abc001830,500,2,99.7357145131247,1,1,117,6,160.08340455598233,0
abc001831,50,5,63.21734938357085,1,0,9,12,175.48070701164337,0
abc001832,50,5,87.12397299800264,4,0,126,18,25.756232831392325,0
abc001833,50,2,60.24470995466324,4,0,77,18,667.7582490495661,0
abc001834,100,2,85.74735058337961,1,0,10,6,610.1864517650085,0
abc001835,50,2,71.67903611340759,4,0,102,6,1851.08002901685,0
abc001836,10,10,92.06168090516789,0,0,196,18,263.9754482911561,0
abc001837,20,1,58.76597866450769,2,0,58,6,417.32169093990296,0
abc001838,200,10,72.30130938750352,0,0,113,0,67.94670721708985,1
abc001839,10,3,74.10130764331791,2,0,180,0,330.3606281979878,0
abc001840,20,3,59.21680592603313,1,0,162,18,314.7177379173545,0
abc001841,20,1,40.101843058123706,3,1,106,12,694.423829276119,1
abc001842,20,2,36.549158483863486,3,1,35,6,532.9892470528662,1
abc001843,50,2,31.16700854197432,0,0,103,6,836.4518788547914,1
abc001844,200,1,91.14739849716503,2,0,103,0,609.3862686964476,0
abc001845,10,3,46.55324385670862,0,0,161,6,609.0672004233787,0
abc001846,10,25,44.805472449723766,2,0,160,12,19.75327651154055,0
abc001847,10,3,81.52247802982458,1,1,183,6,561.1666940001107,0
abc001848,100,5,52.401127916117424,3,0,97,6,280.54910922681387,1
abc001849,50,1,65.42312846882857,2,0,136,0,143.62587470860979,0
abc001850,10,2,41.37577457082194,1,0,174,6,17.452324331997183,0
abc001851,100,1,97.18220050233785,2,0,142,18,339.6573373382787,0
abc001852,100,3,89.61069800120661,3,0,136,18,119.33916226486524,0
abc001853,100,10,90.46527360755023,3,0,106,12,189.2073970533712,0
abc001854,200,3,58.47416240004036,0,0,71,12,343.45508673103484,1
abc001855,10,1,83.3652849595021,1,0,77,12,728.3579325325794,0
abc001856,100,2,40.07133087728461,4,0,54,12,523.6407262538738,1
abc001857,20,3,30.60333018142462,3,0,21,0,179.67698394672632,0
abc001858,100,2,31.39810528046197,1,0,111,6,147.20062239825018,1
abc001859,50,5,71.06212161831922,0,0,75,0,82.24412111406619,1
abc001860,100,5,61.87764336735586,4,0,14,12,139.7684650785233,0
abc001861,50,3,66.26107442359638,1,1,2,6,35.31306720318038,1
abc001862,10,2,30.522419829205358,3,1,189,18,1063.2312908660879,0
abc001863,20,2,59.588063376019804,1,1,108,0,255.9366473898571,0
abc001864,500,1,80.26477128406026,2,0,145,6,41.02296675380574,0
abc001865,200,2,60.988559137720515,4,1,78,18,130.53275949073418,1
abc001866,10,2,81.25534444185556,1,0,48,18,237.5848700973791,0
abc001867,10,3,46.31132750777844,4,1,91,12,228.35434856213394,0
abc001868,10,3,86.91994031372079,2,0,136,18,10.844681805685253,0
abc001869,50,1,71.19018683174167,3,1,184,18,903.8088097579755,0
abc001870,100,2,44.75341696009343,4,0,17,12,96.63058193236914,0
abc001871,10,1,46.570433309768305,5,0,197,6,4.895121366350386,1
abc001872,20,1,73.9621325198676,1,0,12,6,23.85715559956944,0
abc001873,100,5,88.09577152487103,2,0,166,12,260.389419229217,1
abc001874,50,1,59.09394474204086,3,0,146,0,44.47536700374911,0
abc001875,20,2,48.08103003893146,0,0,26,12,12.786080901191932,0
abc001876,50,1,90.69081248374204,1,0,37,6,143.2300526488289,0
abc001877,20,10,76.84878042255843,2,0,70,0,292.4630550016217,1
abc001878,10,3,61.36598410981536,0,0,169,12,35.58094569208278,0
abc001879,50,1,64.15301366955113,2,0,79,6,112.76948834057649,0
abc001880,50,3,44.29795275554775,4,0,170,6,162.26210959120013,0
abc001881,100,5,73.87618410453908,3,0,90,6,52.11325586522868,0
abc001882,50,25,55.1119757380022,2,0,41,18,211.61080950662827,0
abc001883,100,1,99.69516236720445,4,0,175,18,26.71956475170392,0
abc001884,10,10,63.612846068332146,3,0,142,0,14.2905757497157,0
abc001885,20,10,64.01199243327292,0,0,129,0,220.08787463780175,0
abc001886,10,10,69.60962511874703,2,0,17,0,85.46458802876639,0
abc001887,10,3,94.17292021831227,5,0,183,18,30.07004040327634,0
abc001888,50,3,86.05726699018251,1,0,53,0,165.4487615898988,0
abc001889,500,2,61.5791048858489,2,1,118,6,740.0283461411891,1
abc001890,10,5,80.30894861809571,2,0,109,6,386.4155780871544,1
abc001891,20,3,71.03648491465331,2,0,159,0,507.2202841223473,0
abc001892,100,3,64.46569340908742,1,0,190,0,616.5159833715894,0
abc001893,10,2,43.46210409490453,2,0,136,18,1079.4675714584969,0
abc001894,50,5,62.47553844184237,0,0,158,6,432.2208222023057,0
abc001895,50,5,47.20730109158022,0,0,77,12,281.26037946066344,0
abc001896,50,1,94.03895048961583,0,0,80,12,136.4403548206915,0
abc001897,10,5,53.47847694474429,2,0,194,18,60.13706890014,1
abc001898,20,3,96.65848101733606,5,0,45,18,348.1398041533375,0
abc001899,100,5,67.31387030662978,3,0,18,18,1586.5092862704957,1
abc001900,50,2,74.20810650733122,4,1,99,6,188.97211068255896,1
abc001901,10,2,68.00583111425294,1,0,173,0,385.8580133157033,0
abc001902,100,10,39.05664318766906,2,0,147,0,205.0139807278153,1
abc001903,10,2,56.30748533055586,3,1,68,18,169.65499642247266,1
abc001904,50,5,36.940227859433676,2,0,83,6,158.44525961089963,0
abc001905,10,2,73.60678309283672,3,0,50,12,210.73187622438286,0
abc001906,200,3,61.281193664030724,5,0,25,18,137.13601177343514,1
abc001907,20,2,84.45894800996558,3,0,166,6,414.4198941265689,1
abc001908,20,3,45.43293366995589,1,0,121,18,622.0903941319395,1
abc001909,10,2,41.51962409005344,2,0,164,6,643.3804617798401,1
abc001910,20,1,58.443256167463744,1,0,68,6,77.51416125264574,0
abc001911,100,2,94.86097682528668,2,0,56,18,678.7473285664328,0
abc001912,500,1,79.72952705086882,1,0,39,0,125.3605685005284,0
abc001913,20,25,59.324653735504306,2,0,63,18,111.01824032663824,1
abc001914,20,25,66.20905188280173,1,0,128,0,389.2170960428365,0
abc001915,50,2,35.894910782396884,3,0,135,0,109.02198243007967,0
abc001916,100,5,98.92031274632792,3,0,122,12,16.326213565291393,0
abc001917,50,2,76.64851132864433,3,0,186,6,140.33835205527998,0
abc001918,20,3,49.978284792439574,0,0,59,18,383.46411290345634,0
abc001919,20,5,71.0065875950671,0,1,48,6,118.78445057592268,1
abc001920,50,10,37.66376562482958,1,0,133,12,297.9183727047894,0
abc001921,10,2,97.60856681653085,1,0,36,0,323.7483089252506,0
abc001922,50,5,42.234949151835615,4,1,88,18,396.98010756648256,1
abc001923,20,2,75.36212226386499,1,0,25,6,682.2881270584184,1
abc001924,100,50,47.18181237772513,2,1,173,12,169.98845735531012,1
abc001925,10,1,80.22929678539751,1,0,19,0,54.612026521454084,0
abc001926,50,3,84.37749570681967,2,0,135,0,115.225169155133,0
abc001927,20,3,77.13938102380028,0,0,186,6,169.7785100874925,0
abc001928,50,3,73.01496221786348,4,0,66,0,375.41521868162164,0
abc001929,10,1,92.47283657664082,2,0,80,12,3.962694392804952,0
abc001930,50,10,35.503869769283064,0,1,167,0,113.84509310200936,1
abc001931,50,1,53.164033604613664,2,0,125,18,454.0237343057306,0
abc001932,50,3,47.380123574159214,3,0,146,18,333.3795327152256,0
abc001933,50,1,99.1609773445795,2,0,103,6,394.7395563127648,0
abc001934,50,2,57.257284576681144,2,0,129,12,501.0921830529847,0
abc001935,100,3,81.28288894682791,2,0,191,0,458.68343338871637,0
abc001936,10,2,77.93076147167032,0,0,131,0,343.8840169024401,0
abc001937,100,1,44.84568662341644,0,0,127,0,173.76428140556592,1
abc001938,20,1,46.72983761480859,1,0,21,18,1233.1116155008972,0
abc001939,10,2,49.68991944871239,3,0,126,12,252.54510919675408,0
abc001940,10,5,58.77890947815655,4,1,124,0,67.98332037547935,1
abc001941,20,10,46.40275459553688,2,0,158,6,103.93798358732641,0
abc001942,100,1,31.375603792279346,2,0,11,12,354.82239476663096,0
abc001943,50,2,91.55751397650369,2,0,22,12,776.0402149563195,1
abc001944,100,1,97.59268819666188,0,0,111,0,59.06740124782421,1
abc001945,20,1,53.909927092209756,0,0,125,18,25.7806217875862,1
abc001946,20,3,53.695481559783104,0,1,57,12,639.9313084591656,1
abc001947,10,3,30.496426894205968,0,0,89,6,740.5139165678204,1
abc001948,20,1,77.61754818312619,1,0,131,12,97.04639445864777,0
abc001949,20,1,87.78079270240401,2,0,158,18,142.10024759853906,1
abc001950,10,1,40.26258102520022,3,0,128,6,323.8088244340313,0
abc001951,10,5,41.176644455700554,6,0,45,18,120.11193766425379,1
abc001952,50,25,85.30582749800064,3,1,36,0,629.0586203749659,0
abc001953,50,1,73.14035238479013,2,0,87,12,34.14508545872485,0
abc001954,500,1,33.14023903394019,2,0,118,6,11.61670414705495,0
abc001955,200,10,73.57828933235972,0,0,72,18,70.14239192471669,0
abc001956,50,10,51.624240599063626,1,0,192,0,101.0985788587653,0
abc001957,20,2,55.810760882959215,2,0,182,6,35.948261829180254,0
abc001958,50,1,83.88119928078162,1,0,68,12,20.384234870198483,0
abc001959,100,1,86.76546348708274,1,0,178,12,422.6941839467228,0
abc001960,10,3,58.02496387878814,0,1,103,18,53.83726232635204,0
abc001961,20,2,96.30070552044484,0,0,159,6,735.7511189006894,1
abc001962,100,1,58.45239025664506,3,0,29,0,137.65960474560922,1
abc001963,20,3,84.02852246610769,1,0,187,0,333.1500296034369,0
abc001964,50,1,63.87140851949813,1,0,164,0,76.62337261447618,0
abc001965,50,5,92.82726285654589,4,1,105,18,82.45848938832658,0
abc001966,10,2,93.54328705551251,3,0,73,0,256.49463464654025,0
abc001967,20,1,36.11917655097587,2,0,119,6,246.7328442503229,0
abc001968,20,3,95.5545331917158,5,0,85,18,439.2498245432964,0
abc001969,10,2,87.78743890642909,2,0,195,12,425.4139158532857,1
abc001970,10,25,85.39175000188668,1,0,89,18,333.22468040951827,0
abc001971,100,3,44.063793777986575,4,0,89,18,178.87723788097705,0
abc001972,10,2,86.35834461282654,4,0,76,18,663.9340856296787,1
abc001973,20,5,89.50929142795258,4,1,139,6,292.31779590830183,1
abc001974,10,2,50.24052341179056,3,0,116,12,1387.5656612143055,0
abc001975,200,10,96.65820548536266,1,1,139,12,513.3910592670634,1
abc001976,10,2,33.4902102479415,3,0,154,18,13.59644663575527,0
abc001977,20,3,40.49364772729977,0,0,53,18,115.96087656205306,0
abc001978,100,1,67.630679663606,0,0,142,18,254.50252304275196,0
abc001979,100,2,70.30547297856168,4,0,64,6,383.4683538959244,0
abc001980,10,5,75.16050583106323,5,1,138,6,239.7767246230871,0
abc001981,100,5,31.18783905208265,2,0,31,0,462.71667015262443,1
abc001982,20,1,97.22567422354912,1,0,36,12,99.6597877570899,0
abc001983,20,1,33.12116649139008,1,0,10,0,60.96994484219544,1
abc001984,10,5,40.01433669063817,1,0,26,0,16.627392511362515,1
abc001985,10,10,30.98101622682399,3,1,20,18,255.51189018899214,1
abc001986,50,1,69.68009033058664,0,0,125,6,350.0026440980476,0
abc001987,20,2,95.25868187446805,2,0,44,0,118.42419749082565,0
